Name,Pos,GP,GS,MIN,PTS,OR,DR,REB,AST,STL,BLK,TO,PF,AST/TO,PER,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,2PM,2PA,2P%,SC-EFF,SH-EFF
Dahntay Jones,SG,1,0.0,42.0,13.0,1.0,4.0,5.0,2.0,1.0,2.0,0.0,6.0,inf,10.36,6.0,14.0,42.9,1.0,2.0,50.0,0.0,0.0,0.0,5.0,12.0,41.7,0.929,0.46
JR Smith,G,77,77.0,30.7,12.4,0.6,2.3,2.8,1.7,1.1,0.3,0.8,2.6,2.2,12.43,4.6,11.0,41.5,2.6,6.6,40.0,0.6,0.9,63.4,1.9,4.4,43.8,1.124,0.54
Mo Williams,PG,41,14.0,18.2,8.2,0.1,1.6,1.8,2.4,0.3,0.1,1.4,1.5,1.7,12.5,3.2,7.4,43.7,0.9,2.5,35.3,0.9,1.0,90.5,2.3,4.9,48.0,1.119,0.5
Tristan Thompson,C,82,34.0,27.7,7.8,3.3,5.7,9.0,0.8,0.5,0.6,0.7,2.5,1.0,15.91,3.0,5.1,58.8,0.0,0.0,0.0,1.8,3.0,61.6,3.0,5.1,58.8,1.531,0.59
Channing Frye,F,26,3.0,17.2,7.5,0.5,3.1,3.6,1.0,0.3,0.3,0.5,2.2,2.0,14.95,2.7,6.2,44.1,1.7,4.4,37.7,0.4,0.5,78.6,1.1,1.8,59.6,1.217,0.57
Matthew Dellavedova,PG,76,14.0,24.6,7.5,0.4,1.7,2.1,4.4,0.6,0.1,1.5,2.3,2.9,11.31,2.7,6.7,40.5,1.3,3.1,41.0,0.8,0.9,86.4,1.4,3.6,40.1,1.114,0.5
Timofey Mozgov,C,76,48.0,17.4,6.3,1.4,3.0,4.4,0.4,0.3,0.8,0.9,2.1,0.5,14.63,2.7,4.7,56.5,0.0,0.1,14.3,0.9,1.3,71.6,2.7,4.6,57.4,1.3230000000000002,0.57
Iman Shumpert,SG,54,5.0,24.4,5.8,0.6,3.2,3.8,1.7,1.0,0.4,1.1,2.2,1.6,8.48,2.1,5.6,37.4,0.8,2.7,29.5,0.7,0.9,78.4,1.3,2.9,44.7,1.02,0.44
Richard Jefferson,F,74,5.0,17.9,5.5,0.2,1.5,1.7,0.8,0.4,0.2,0.6,1.7,1.4,9.73,1.9,4.2,45.8,0.9,2.3,38.2,0.8,1.2,66.7,1.0,1.9,55.4,1.314,0.56
Jordan McRae,G,15,1.0,7.5,4.1,0.1,0.7,0.8,1.0,0.0,0.1,0.6,0.7,1.7,14.3,1.5,3.5,44.2,0.5,0.7,63.6,0.6,0.9,69.2,1.1,2.7,39.0,1.192,0.51
James Jones,SG,48,0.0,9.6,3.7,0.2,0.9,1.0,0.3,0.2,0.2,0.3,1.0,1.1,11.61,1.2,3.0,40.8,0.9,2.2,39.4,0.4,0.5,80.8,0.4,0.8,44.7,1.254,0.55
Jared Cunningham,G,40,3.0,8.9,2.6,0.1,0.7,0.7,0.5,0.3,0.1,0.5,0.9,1.1,5.97,0.8,2.3,35.2,0.3,0.8,31.3,0.8,1.2,62.5,0.6,1.5,37.3,1.143,0.41
Anderson Varejao,C,31,0.0,10.0,2.6,0.8,2.2,2.9,0.6,0.4,0.2,0.5,1.1,1.3,11.23,1.0,2.5,42.1,0.0,0.0,0.0,0.5,0.7,76.2,1.0,2.4,42.7,1.053,0.42
Sasha Kaun,C,25,0.0,3.8,0.9,0.5,0.6,1.0,0.1,0.2,0.2,0.3,0.4,0.4,12.58,0.4,0.7,52.9,0.0,0.0,0.0,0.2,0.4,45.5,0.4,0.7,52.9,1.3530000000000002,0.53
Joe Harris,SG,5,0.0,3.0,0.6,0.0,0.6,0.6,0.4,0.0,0.0,0.2,0.2,2.0,3.41,0.2,0.8,25.0,0.2,0.8,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.38
Total,cle,82,,,104.3,10.6,33.9,44.5,22.7,6.7,3.9,12.9,20.3,1.8,,38.7,84.0,46.0,10.7,29.6,36.2,16.3,21.7,74.8,27.9,54.4,51.4,1.242,0.52
Dirk Nowitzki,F,75,75.0,31.5,18.3,0.7,5.8,6.5,1.8,0.7,0.7,1.1,2.1,1.6,19.09,6.6,14.8,44.8,1.7,4.6,36.8,3.3,3.7,89.3,5.0,10.3,48.3,1.234,0.5
Deron Williams,PG,65,63.0,32.4,14.1,0.3,2.6,2.9,5.8,0.9,0.2,2.3,2.4,2.5,14.68,4.9,11.9,41.4,1.5,4.3,34.4,2.8,3.2,86.9,3.4,7.6,45.4,1.185,0.48
Chandler Parsons,SF,61,51.0,29.5,13.7,0.5,4.2,4.7,2.8,0.8,0.3,1.6,1.9,1.8,16.31,5.2,10.7,49.2,1.7,4.1,41.4,1.5,2.2,68.4,3.5,6.6,54.0,1.286,0.57
Wesley Matthews,SG,78,78.0,33.9,12.5,0.3,2.7,3.1,1.9,1.0,0.2,1.0,2.3,1.9,10.91,4.2,10.9,38.8,2.4,6.7,36.0,1.6,1.9,86.3,1.8,4.2,43.2,1.1440000000000001,0.5
J.J. Barea,G,74,16.0,22.5,10.9,0.4,1.7,2.1,4.1,0.4,0.0,1.5,1.5,2.7,15.52,4.3,9.6,44.6,1.4,3.5,38.5,1.0,1.3,77.1,2.9,6.1,48.1,1.136,0.52
Raymond Felton,G,80,31.0,27.4,9.5,0.5,2.8,3.2,3.6,0.9,0.2,1.5,1.8,2.3,11.93,3.5,8.5,40.6,0.8,2.7,28.2,1.9,2.2,84.7,2.7,5.9,46.3,1.119,0.45
Zaza Pachulia,C,76,69.0,26.4,8.6,3.3,6.2,9.4,1.7,0.8,0.3,1.6,2.4,1.1,16.26,2.9,6.2,46.6,0.0,0.0,0.0,2.8,3.6,76.8,2.9,6.1,46.9,1.383,0.47
David Lee,PF,25,1.0,17.3,8.5,2.4,4.6,7.0,1.2,0.4,0.6,1.1,2.5,1.1,24.09,3.6,5.7,63.6,0.0,0.0,0.0,1.2,1.7,73.8,3.6,5.7,63.6,1.49,0.64
Devin Harris,G,64,0.0,20.0,7.6,0.3,1.9,2.2,1.8,0.9,0.2,1.0,1.9,1.8,13.17,2.6,5.8,44.7,0.8,2.5,32.9,1.6,2.2,72.1,1.8,3.4,53.2,1.3019999999999998,0.52
Dwight Powell,C,69,2.0,14.4,5.8,1.2,2.7,4.0,0.6,0.5,0.3,0.6,1.7,1.1,16.87,2.1,4.3,49.3,0.0,0.2,12.5,1.5,2.1,73.9,2.1,4.1,51.4,1.348,0.5
Charlie Villanueva,PF,62,4.0,10.7,5.1,0.4,2.1,2.5,0.4,0.3,0.2,0.5,1.1,0.8,12.01,2.0,5.3,38.2,0.8,2.8,27.3,0.4,0.4,91.7,1.3,2.5,50.3,0.976,0.45
JaVale McGee,C,34,2.0,10.9,5.1,1.6,2.4,3.9,0.1,0.1,0.8,0.6,1.4,0.1,20.0,2.3,3.9,57.5,0.0,0.0,0.0,0.5,1.1,50.0,2.3,3.9,57.9,1.284,0.57
Justin Anderson,F,55,9.0,11.8,3.8,0.3,2.1,2.4,0.5,0.3,0.5,0.4,0.8,1.2,12.34,1.3,3.2,40.6,0.4,1.5,26.5,0.8,1.0,80.0,0.9,1.7,53.3,1.189,0.47
Salah Mejri,C,34,6.0,11.7,3.7,1.2,2.4,3.6,0.3,0.2,1.1,0.7,1.6,0.4,16.87,1.4,2.3,62.8,0.0,0.0,0.0,0.8,1.4,58.7,1.4,2.3,63.6,1.6030000000000002,0.63
John Jenkins,G,21,1.0,9.2,3.3,0.2,0.9,1.0,0.4,0.1,0.0,0.5,0.5,0.8,7.24,1.4,3.3,41.4,0.1,0.9,15.8,0.4,0.4,88.9,1.2,2.4,51.0,0.986,0.44
Jeremy Evans,F,30,2.0,8.4,2.4,0.4,1.4,1.8,0.1,0.2,0.3,0.2,0.6,0.3,12.64,0.9,1.6,54.2,0.1,0.5,25.0,0.5,0.7,71.4,0.7,1.1,68.8,1.479,0.58
Total,dal,82,,,102.3,9.2,33.9,43.1,22.1,6.8,3.7,12.3,19.5,1.8,,37.4,84.1,44.4,9.8,28.6,34.4,17.7,22.3,79.4,27.5,55.6,49.5,1.216,0.5
Danilo Gallinari,PF,53,53.0,34.7,19.5,1.0,4.3,5.3,2.5,0.8,0.4,1.5,1.6,1.8,19.04,5.4,13.2,41.0,1.6,4.5,36.4,7.1,8.2,86.8,3.8,8.7,43.4,1.48,0.47
Will Barton,SG,82,1.0,28.7,14.4,0.7,5.1,5.8,2.5,0.9,0.5,1.7,1.8,1.5,16.07,5.2,12.0,43.2,1.4,4.0,34.5,2.6,3.3,80.6,3.8,8.0,47.6,1.198,0.49
Emmanuel Mudiay,G,68,66.0,30.4,12.8,0.5,2.9,3.4,5.5,1.0,0.5,3.2,2.1,1.7,9.96,4.8,13.3,36.4,1.1,3.4,31.9,2.1,3.1,67.0,3.8,9.9,37.9,0.9640000000000001,0.4
Kenneth Faried,F,67,64.0,25.3,12.5,3.5,5.2,8.7,1.2,0.5,0.9,1.4,2.5,0.9,21.06,5.2,9.3,55.8,0.0,0.0,50.0,2.0,3.3,61.3,5.2,9.3,55.8,1.334,0.56
Gary Harris,SG,76,76.0,32.1,12.3,0.7,2.2,2.9,1.9,1.3,0.2,1.3,1.9,1.5,12.78,4.7,10.1,46.9,1.4,3.9,35.4,1.4,1.8,82.0,3.3,6.2,54.3,1.218,0.54
D.J. Augustin,PG,28,0.0,23.5,11.6,0.1,1.8,1.9,4.7,0.9,0.1,1.9,1.6,2.4,18.08,3.6,8.2,44.5,1.6,3.8,41.1,2.8,3.4,81.9,2.1,4.4,47.5,1.419,0.54
Nikola Jokic,C,80,55.0,21.7,10.0,2.3,4.7,7.0,2.4,1.0,0.6,1.3,2.6,1.8,21.58,3.8,7.5,51.2,0.4,1.1,33.3,1.9,2.4,81.1,3.5,6.5,54.1,1.327,0.54
Jusuf Nurkic,C,32,3.0,17.1,8.2,2.0,3.4,5.5,1.3,0.8,1.4,1.7,2.8,0.7,16.01,3.2,7.6,41.7,0.0,0.1,0.0,1.9,3.1,61.6,3.2,7.5,42.3,1.087,0.42
Joffrey Lauvergne,F,59,15.0,17.6,7.9,1.3,3.6,4.9,0.9,0.2,0.3,0.9,1.9,1.0,15.8,3.3,6.4,51.3,0.2,0.9,24.5,1.1,1.2,89.9,3.1,5.5,55.7,1.224,0.53
Jameer Nelson,G,39,15.0,26.6,7.7,0.5,2.5,2.9,4.9,0.6,0.1,1.7,2.6,2.9,9.53,2.9,7.9,36.8,1.1,3.7,29.9,0.8,0.9,85.7,1.8,4.2,42.9,0.9740000000000001,0.44
Darrell Arthur,F,70,16.0,21.7,7.5,1.2,3.0,4.2,1.4,0.8,0.7,0.9,2.6,1.5,12.55,3.2,7.0,45.2,0.6,1.7,38.5,0.6,0.8,75.5,2.5,5.3,47.3,1.078,0.5
JJ Hickson,C,20,9.0,15.3,6.9,1.1,3.3,4.4,0.8,0.5,0.6,0.8,1.8,1.0,15.91,2.8,5.5,50.5,0.0,0.0,0.0,1.4,3.0,45.8,2.8,5.5,50.5,1.2570000000000001,0.5
Randy Foye,SG,54,7.0,19.8,6.0,0.3,1.6,1.9,2.1,0.5,0.3,1.1,1.5,1.9,7.83,2.2,6.2,35.1,0.9,3.1,29.6,0.7,0.9,83.0,1.2,3.0,40.9,0.97,0.43
JaKarr Sampson,SF,26,22.0,18.0,5.2,0.6,1.7,2.3,0.6,0.5,0.7,0.7,2.0,0.8,9.29,2.1,4.4,47.0,0.3,1.1,27.6,0.7,1.0,72.0,1.8,3.3,53.5,1.165,0.5
Axel Toupane,F,21,0.0,14.5,3.6,0.4,1.1,1.5,0.7,0.3,0.3,0.3,1.9,2.5,7.16,1.2,3.3,35.7,0.6,1.9,32.5,0.6,0.8,76.5,0.6,1.4,40.0,1.0859999999999999,0.45
Sean Kilpatrick,G,8,0.0,10.3,3.4,0.3,0.5,0.8,0.4,0.3,0.0,0.5,0.9,0.8,8.03,1.0,2.6,38.1,0.5,2.1,23.5,0.9,1.0,87.5,0.5,0.5,100.0,1.286,0.48
Kostas Papanikolaou,SF,26,6.0,11.3,2.6,0.3,1.2,1.5,0.6,0.5,0.2,0.8,0.9,0.8,6.04,0.9,2.5,36.4,0.4,1.2,31.3,0.3,0.5,64.3,0.5,1.3,41.2,1.015,0.44
Mike Miller,SG,47,2.0,7.9,1.3,0.1,1.0,1.1,0.9,0.3,0.1,0.4,1.1,2.4,6.49,0.5,1.3,35.5,0.4,1.1,36.5,0.0,0.0,0.0,0.1,0.2,30.0,1.016,0.51
Erick Green,PG,3,0.0,2.3,0.0,0.0,0.3,0.3,0.3,0.0,0.0,0.0,0.0,inf,0.89,0.0,0.3,0.0,0.0,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Total,den,82,,,101.9,11.5,33.1,44.6,22.7,7.4,4.8,14.2,21.0,1.6,,37.7,85.4,44.2,8.0,23.7,33.8,18.5,24.1,76.6,29.7,61.7,48.2,1.193,0.49
Reggie Jackson,PG,79,79.0,30.7,18.8,0.7,2.5,3.2,6.2,0.7,0.1,2.8,2.4,2.2,19.62,6.8,15.7,43.4,1.5,4.2,35.3,3.7,4.3,86.3,5.3,11.5,46.4,1.197,0.48
Tobias Harris,SF,27,25.0,33.4,16.6,0.9,5.3,6.2,2.6,0.7,0.4,1.1,2.3,2.3,18.3,6.1,12.9,47.7,1.2,3.3,37.5,3.0,3.3,91.1,4.9,9.6,51.2,1.284,0.52
Andre Drummond,C,81,81.0,32.9,16.2,4.9,9.9,14.8,0.8,1.5,1.4,1.9,3.0,0.4,21.3,6.8,13.1,52.1,0.0,0.1,33.3,2.6,7.2,35.5,6.8,13.0,52.2,1.24,0.52
Kentavious Caldwell-Pope,SG,76,76.0,36.7,14.5,0.9,2.8,3.7,1.8,1.4,0.2,1.4,2.2,1.3,12.41,5.3,12.6,42.0,1.5,4.9,30.9,2.4,3.0,81.1,3.8,7.8,48.9,1.151,0.48
Marcus Morris Sr.,F,80,80.0,35.7,14.1,1.1,3.9,5.1,2.5,0.8,0.3,1.8,2.1,1.4,12.77,5.1,11.8,43.4,1.4,3.7,36.2,2.5,3.4,74.9,3.8,8.1,46.7,1.197,0.49
Ersan Ilyasova,F,52,52.0,27.6,11.3,1.9,3.5,5.4,1.1,0.7,0.5,1.1,2.3,0.9,14.12,4.2,9.8,42.5,1.5,4.1,36.3,1.5,2.1,72.5,2.7,5.6,47.1,1.159,0.5
Stanley Johnson,SF,73,6.0,23.1,8.1,0.8,3.4,4.2,1.6,0.8,0.2,1.6,2.4,1.0,8.73,3.1,8.2,37.5,0.9,2.8,30.7,1.1,1.4,78.4,2.2,5.4,41.0,0.988,0.43
Jodie Meeks,G,3,0.0,14.3,7.3,0.3,1.3,1.7,1.0,0.0,0.0,0.3,0.7,3.0,13.57,2.3,6.7,35.0,1.3,3.0,44.4,1.3,1.3,100.0,1.0,3.7,27.3,1.1,0.45
Brandon Jennings,G,23,1.0,18.1,6.8,0.2,1.8,2.0,3.0,0.5,0.1,1.0,1.0,3.2,13.12,2.3,6.2,37.1,1.0,3.3,31.2,1.2,1.7,71.1,1.3,2.9,43.9,1.0979999999999999,0.45
Aron Baynes,C,81,1.0,15.2,6.3,1.7,3.0,4.7,0.6,0.3,0.6,0.8,1.9,0.8,17.8,2.4,4.7,50.5,0.0,0.0,0.0,1.6,2.0,76.4,2.4,4.7,50.8,1.339,0.51
Anthony Tolliver,F,72,5.0,18.6,5.3,0.5,2.6,3.2,0.7,0.4,0.2,0.4,1.2,1.9,10.26,1.8,4.6,38.6,1.4,3.8,36.0,0.4,0.7,61.7,0.4,0.8,50.0,1.1540000000000001,0.53
Spencer Dinwiddie,PG,12,0.0,13.3,4.8,0.3,1.1,1.4,1.8,0.3,0.0,0.6,1.7,3.1,8.89,1.6,4.5,35.2,0.1,0.8,10.0,1.6,2.8,57.6,1.5,3.7,40.9,1.074,0.36
Steve Blake,PG,58,2.0,17.0,4.4,0.2,1.4,1.5,3.4,0.4,0.1,1.4,1.2,2.5,9.81,1.6,4.1,38.8,0.9,2.6,34.4,0.3,0.3,80.0,0.7,1.5,46.1,1.058,0.5
Darrun Hilliard,G,38,2.0,10.1,4.0,0.1,1.1,1.2,0.7,0.2,0.0,0.5,0.7,1.4,10.72,1.4,3.4,39.7,0.5,1.3,38.0,0.8,1.1,72.5,0.9,2.1,40.7,1.16,0.47
Reggie Bullock,SF,37,0.0,11.6,3.3,0.4,1.5,1.8,0.7,0.3,0.1,0.2,0.8,3.4,12.03,1.2,2.6,43.9,0.6,1.4,41.5,0.4,0.4,93.3,0.6,1.2,46.7,1.245,0.55
Justin Harper,PF,5,0.0,7.0,2.6,0.0,0.2,0.2,0.0,0.2,0.0,0.4,0.6,0.0,6.98,0.8,2.0,40.0,0.8,1.8,44.4,0.2,0.4,50.0,0.0,0.2,0.0,1.3,0.6
Joel Anthony,C,19,0.0,5.1,0.9,0.4,0.7,1.1,0.1,0.1,0.6,0.1,0.8,0.5,14.11,0.3,0.5,60.0,0.0,0.0,0.0,0.3,0.4,75.0,0.3,0.5,60.0,1.8,0.6
Total,det,82,,,102.0,12.5,33.9,46.3,19.4,7.0,3.7,13.0,19.0,1.5,,37.9,86.4,43.9,9.0,26.2,34.5,17.1,25.5,66.8,28.9,60.2,48.0,1.18,0.49
Stephen Curry,PG,79,79.0,34.2,30.1,0.9,4.6,5.4,6.7,2.1,0.2,3.3,2.0,2.0,31.56,10.2,20.2,50.4,5.1,11.2,45.4,4.6,5.1,90.8,5.1,9.0,56.6,1.486,0.63
Klay Thompson,SG,80,80.0,33.3,22.1,0.4,3.4,3.8,2.1,0.8,0.6,1.7,1.9,1.2,18.67,8.1,17.3,47.0,3.5,8.1,42.5,2.4,2.8,87.3,4.7,9.2,51.0,1.278,0.57
Draymond Green,PF,81,81.0,34.7,14.0,1.7,7.8,9.5,7.4,1.5,1.4,3.2,3.0,2.3,19.31,5.0,10.1,49.0,1.2,3.2,38.8,2.8,4.1,69.6,3.7,6.9,53.7,1.381,0.55
Harrison Barnes,SF,66,59.0,30.9,11.7,1.2,3.8,4.9,1.8,0.6,0.2,0.9,2.1,2.1,12.32,4.5,9.6,46.6,1.2,3.2,38.3,1.5,2.0,76.1,3.2,6.3,50.8,1.2229999999999999,0.53
Marreese Speights,F,72,0.0,11.6,7.1,1.1,2.3,3.3,0.8,0.3,0.5,0.9,1.6,0.9,17.18,2.7,6.3,43.2,0.3,0.9,38.7,1.3,1.6,82.5,2.4,5.5,43.9,1.123,0.46
Andre Iguodala,SG,65,1.0,26.6,7.0,0.8,3.2,4.0,3.4,1.1,0.3,1.2,1.6,2.8,12.25,2.7,5.7,47.8,0.8,2.4,35.1,0.8,1.3,61.4,1.9,3.3,57.0,1.242,0.55
Festus Ezeli,C,46,13.0,16.7,7.0,2.0,3.6,5.6,0.7,0.4,1.1,0.8,2.0,0.8,17.77,2.7,5.0,54.8,0.0,0.0,0.0,1.5,2.9,53.0,2.7,5.0,54.8,1.4040000000000001,0.55
Leandro Barbosa,G,68,0.0,15.9,6.4,0.4,1.3,1.7,1.2,0.6,0.1,0.8,1.6,1.5,11.81,2.5,5.4,46.2,0.6,1.6,35.5,0.8,0.9,83.9,1.9,3.8,50.8,1.17,0.51
Shaun Livingston,G,78,3.0,19.5,6.3,0.5,1.6,2.2,3.0,0.7,0.3,1.0,1.8,3.0,13.89,2.6,4.9,53.6,0.0,0.2,16.7,1.0,1.2,86.0,2.6,4.7,54.8,1.288,0.54
Andrew Bogut,C,70,66.0,20.7,5.4,1.7,5.3,7.0,2.3,0.5,1.6,1.2,3.2,2.0,15.92,2.5,4.0,62.7,0.0,0.0,100.0,0.3,0.7,48.0,2.5,4.0,62.6,1.344,0.63
Brandon Rush,F,72,25.0,14.7,4.2,0.3,2.2,2.5,0.8,0.3,0.3,0.5,0.8,1.7,10.12,1.5,3.6,42.7,0.9,2.2,41.4,0.3,0.4,64.3,0.6,1.4,44.7,1.173,0.55
Ian Clark,G,66,1.0,8.8,3.6,0.2,0.8,1.0,1.0,0.3,0.2,0.7,0.9,1.5,11.57,1.3,3.1,44.1,0.5,1.3,35.7,0.4,0.5,82.4,0.9,1.8,50.0,1.168,0.51
James Michael McAdoo,SF,41,1.0,6.4,2.9,0.7,0.7,1.4,0.4,0.2,0.2,0.4,1.0,1.1,15.99,1.1,2.0,53.6,0.0,0.0,50.0,0.6,1.2,53.1,1.1,2.0,53.7,1.393,0.54
Anderson Varejao,C,22,0.0,8.5,2.6,0.6,1.7,2.3,0.7,0.2,0.2,0.3,1.6,2.5,11.04,1.0,2.2,43.8,0.0,0.0,0.0,0.7,1.3,55.2,1.0,2.2,43.8,1.208,0.44
Jason Thompson,PF,28,1.0,6.4,2.1,0.4,1.6,1.9,0.7,0.1,0.3,0.3,1.4,2.7,13.37,0.7,1.5,47.6,0.0,0.0,0.0,0.7,1.1,62.5,0.7,1.5,47.6,1.429,0.48
Kevon Looney,PF,5,0.0,4.2,1.8,0.8,1.2,2.0,0.0,0.0,0.0,0.2,0.4,0.0,18.71,0.8,1.4,57.1,0.2,0.4,50.0,0.0,0.0,0.0,0.6,1.0,60.0,1.286,0.64
Total,gs,82,,,114.9,10.0,36.2,46.2,28.9,8.4,6.1,14.9,20.7,1.9,,42.5,87.3,48.7,13.1,31.6,41.6,16.7,21.8,76.3,29.4,55.7,52.8,1.3159999999999998,0.56
James Harden,SG,82,82.0,38.1,29.0,0.8,5.3,6.1,7.5,1.7,0.6,4.6,2.8,1.6,25.36,8.7,19.7,43.9,2.9,8.0,35.9,8.8,10.2,86.0,5.8,11.7,49.4,1.469,0.51
Dwight Howard,C,71,71.0,32.1,13.7,3.4,8.4,11.8,1.4,1.0,1.6,2.3,3.1,0.6,18.99,5.2,8.5,62.0,0.0,0.1,0.0,3.3,6.7,48.9,5.2,8.4,62.6,1.6269999999999998,0.62
Michael Beasley,F,20,0.0,18.2,12.8,1.5,3.5,4.9,0.8,0.6,0.5,1.2,2.0,0.7,22.57,5.4,10.3,52.2,0.2,0.5,33.3,1.9,2.5,77.6,5.2,9.8,53.1,1.244,0.53
Trevor Ariza,SF,81,81.0,35.3,12.7,0.8,3.7,4.5,2.3,2.0,0.3,1.4,2.2,1.7,12.97,4.4,10.6,41.6,2.3,6.2,37.1,1.6,2.0,78.3,2.1,4.4,47.8,1.193,0.52
Marcus Thornton,SG,47,6.0,18.8,10.0,0.7,1.8,2.4,1.4,0.7,0.1,0.9,1.6,1.7,14.62,3.7,9.3,40.0,1.6,4.6,33.8,1.1,1.2,87.9,2.1,4.7,46.1,1.085,0.48
